PlantYear,Cross,Female,Male,Location,Crop,Plot,Rep,Planted,Survival,Stool,Stalk,Height,Dia,PlotWeight,Brix,TRS,Fiber,Moisture,Pol. Reading,Purity,Sucrose %,MD Index,Spec Residual Outlier,Bu Wt,Bustalks,SW
2021,CP18-1394,Ho15-972,HoCP14-885,NR,2,41,1,NA,,27,349,211.7,17.91111111,440,20.41152344,231.7921047,12.56071396,69.77625122,72.27603912,80.44887274,16.70862844,0.24654238,NO,11.55,,
2021,CP18-1901 POLY,Ho07-613,Poly18-3,NR,2,42,1,NA,,15,192,196.1,21.33333333,305,20.20132446,220.9309394,12.16487656,70.3442688,69.75493622,78.53182095,16.14250502,0.240533332,NO,13.6,,
2021,CP18-0661,HoCP16-685,HoCP14-897,NR,2,43,1,NA,,17,117,172.9,21.42222222,330,18.00163422,192.074064,11.61835556,72.57757568,60.54576492,77.31324824,14.16156569,0.226490837,NO,13,,
2021,CP18-0489,HoCP16-685,Ho12-630,NR,2,44,1,NA,,13,169,224.6666667,20.5625,275,17.94378357,188.0131688,11.94355164,72.39367065,59.65007401,76.43620535,13.95592283,0.210642888,NO,10.5,8,
2021,CP18-1417,Ho16-680,Ho07-613,NR,2,45,1,NA,,17,257,234.3333333,21.86666667,255,20.03907166,226.6728803,12.42038651,70.18145142,70.6486969,80.24597609,16.3623727,0.235492373,NO,16.55,,
2021,HB 17-3183,Ho16-9068,HoCP12-650,NR,2,46,1,NA,,21,242,236.5,19.55555556,565,20.1235733,224.0104227,11.9452446,70.40611572,70.24926758,79.42426935,16.26311551,0.209168529,NO,13.25,,
2021,HB 17-3208,HoCP14-902,Ho16-9061,NR,2,47,1,NA,,8,72,193.2,19.0375,335,17.91378479,185.3737051,11.11214294,72.98317871,59.07975388,75.84303586,13.82446966,0.2191393,NO,7.9,8,
2021,CP18-1884,Ho13-739,HoCP14-885,NR,2,48,1,NA,,14,212,209.1,22.33333333,295,19.24183502,219.1883139,11.89081116,71.34395752,67.88118744,80.61016748,15.78271552,0.248109976,NO,16,,
2021,CP18-0283,Ho16-617,L12-201,NR,2,1,2,NA,,12,156,209,20.67777778,345,19.41599121,215.3421919,12.01143494,71.34379883,67.38661194,79.23794541,15.6544636,0.25444677,NO,11.85,9,
2021,CP18-0515,HoCP16-685,L12-201,NR,2,2,2,NA,,8,96,186.4444444,22.2875,55,19.01202393,213.0780099,11.71145325,71.67140503,66.2980423,79.77066565,15.43181423,0.25953168,NO,11.25,8,
2021,CP18-0869,HoL15-501,HoCP96-540,NR,2,3,2,NA,,13,203,171.7,19.0875,250,19.00422974,204.0434119,11.79882813,71.81437378,64.48097229,77.6190922,15.00943172,0.247980328,NO,7.35,8,
2021,CP18-0194,L09-112,L12-201,NR,2,4,2,NA,,13,217,196.3,42.82222222,315,19.69154663,224.857115,11.07365417,71.69949951,69.72944641,80.73688983,16.17697305,0.274647751,NO,13.05,,
2021,CP18-0644,Ho13-739,HoL15-993,NR,2,5,2,NA,,9,128,183.6666667,22.41428571,195,19.0703064,212.4421743,12.03438797,71.53722534,66.26246643,79.46176031,15.41917974,0.248314003,NO,10.05,7,
2021,CP18-0991,Ho13-708,HoL15-501,NR,2,6,2,NA,,7,67,162.3333333,21.725,50,17.89335632,193.2835675,12.99381561,71.78631592,60.62036514,77.91722648,14.18635142,0.232349515,NO,9.2,8,
2021,CP18-1008,Ho15-963,HoCP15-506,NR,2,7,2,NA,,6,55,166,18.275,25,20.7200943,241.770147,12.44156876,69.85213013,74.78482819,81.87675818,17.26226522,0.260576816,NO,4.05,4,
2021,CP18-0968,HoCP14-826,Ho15-930,NR,2,8,2,NA,,2,282,201.3,24.14444444,440,20.15903625,225.290957,12.51942444,70.38724365,70.5632782,79.62507147,16.33296455,0.270450552,NO,18.1,,
2021,CP18-1425,Ho16-601,Ho07-613,NR,2,9,2,NA,,16,257,228.8,20.83333333,470,18.75931091,214.4371009,12.05026474,71.5178833,66.17324066,80.79174037,15.42159393,0.236034409,NO,13.6,,
2021,CP18-0397,HoCP14-823,HoCP04-838,NR,2,10,2,NA,,16,282,211.6,20.86666667,380,19.69875488,219.0754361,13.69884796,69.86131592,68.58201599,79.37647432,15.9102132,0.198564563,NO,14.2,,
2021,CP18-1039,HoCP14-885,Ho12-630,NR,2,11,2,NA,,22,350,193.5,19.23333333,305,19.03864594,206.7208036,12.85055542,70.87958374,65.06963348,78.17307107,15.14393195,0.184443373,NO,11,,
2021,CP18-1395,Ho15-985,HoCP14-885,NR,2,12,2,NA,,17,309,203.9,19.43333333,450,20.00190735,218.4888657,13.25328674,69.78464966,68.94631958,78.47215219,15.97101043,0.187508216,NO,12.85,,
2021,CP18-1612,HoCP15-996,Ho11-573,NR,2,13,2,NA,,10,149,216.1428571,24.03333333,400,18.5672821,194.1706914,12.83909302,71.33724365,61.83275986,76.3437992,14.42339585,0.234120422,NO,11.15,6,
2021,CP18-0517,Ho15-964,L12-201,NR,2,14,2,NA,,3,210,199.6,20.3,300,20.20622406,230.6079081,14.5494339,68.50395508,71.70730591,80.70832674,16.59391749,0.219670124,NO,14.25,,
2021,CP18-1387,Ho12-615,HoCP14-885,NR,2,15,2,NA,,17,231,188.1,19.5125,405,20.71262665,232.2162812,11.14011383,70.62370605,72.84806061,79.78802972,16.81583108,0.24806728,NO,8.85,8,
2021,CP18-1041,Ho13-708,Ho12-630,NR,2,16,2,NA,,7,96,172.125,20.61428571,180,20.99051361,250.1339844,13.70169678,68.74297485,76.91322327,83.01073723,17.72975583,0.244004904,NO,9.1,7,
2021,CP18-1576,HoCP14-826,HoCP14-885,NR,2,17,2,NA,,20,225,211.7,23.13333333,340,21.42473297,270.3050531,11.44311905,69.86326904,81.70612335,86.20960982,18.79388286,0.278588341,NO,14.9,,
2021,CP18-1015,Ho14-809,Ho11-512,NR,2,18,2,NA,,7,56,150.6666667,20.67142857,35,21.39580383,264.0258878,13.09582062,68.70826416,80.3885498,84.94637772,18.49349057,0.229059422,NO,6.6,7,
2021,CP18-0372,L14-282,L12-201,NR,2,19,2,NA,,8,154,195.3333333,19.25,230,21.10912018,238.2807671,11.89741287,69.7607666,74.71566772,80.13859128,17.21302719,0.280874741,NO,9,8,
2021,CP18-1342,Ho13-739,HoL15-508,NR,2,20,2,NA,,8,123,162.875,22.94285714,160,21.25961609,248.3724374,12.79196625,68.98939819,77.00011444,81.94273853,17.72602307,0.276189629,NO,10.1,7,
2021,CP18-1618,HoCP14-897,HoCP14-830,NR,2,21,2,NA,,12,198,206,19.15,340,20.8065094,247.6799721,12.83110962,69.34004517,76.11673737,82.95333972,17.56218392,0.258683998,NO,11.2,,
2021,CP18-1330,HoCP15-996,HoCP14-885,NR,2,22,2,NA,,27,330,223.7,21.95555556,420,18.45617218,186.7846031,12.85527344,71.55521851,60.18978119,74.80261478,14.04765493,0.235406998,NO,18.4,,
2021,CP18-1176,Ho13-739,Ho13-708,NR,2,23,2,NA,,21,236,232.5,22.66666667,385,20.54133301,236.465667,12.43724518,69.91243896,73.42627716,81.16068287,16.96366682,0.240246814,NO,16.75,,
2021,CP18-0198,L13-257,L12-201,NR,2,24,2,NA,,16,184,213.2,23.03333333,220,18.75090332,209.6418487,11.96362,72.01795044,65.20330048,79.64645471,15.19616715,0.276630905,NO,17.3,,
2021,CP18-1324,Ho13-739,Ho11-573,NR,2,25,2,NA,,12,191,177,21.5,255,19.34941406,217.2509527,11.89691467,71.634552,67.66350555,79.86316204,15.72388063,0.241486771,NO,12.6,9,
2021,CP18-1182,HoCP14-830,Ho13-708,NR,2,26,2,NA,,25,304,195.6,25.87777778,450,18.95801392,206.4716453,11.23434982,72.17437744,64.89385986,78.32405646,15.10892022,0.249855684,NO,19.35,,
2021,CP18-1043,HoCP14-826,Ho12-630,NR,2,27,2,NA,,27,255,226.1,24.22,375,20.40170135,227.7567938,12.55187378,69.94625854,71.44853973,79.56994228,16.51812877,0.211575873,NO,21,,
2021,XL17-211,CP83-644,HO11-532,NR,2,29,2,NA,,17,193,175.5,22.08333333,235,18.10241547,201.7963777,12.57435532,71.90330811,62.63401413,79.49620894,14.64294276,0.224803157,NO,7.75,6,
2021,XL17-226,LCP81-010,HO13-705,NR,2,30,2,NA,,23,276,227,21.44285714,325,18.51189575,189.4943409,12.71287689,71.64285889,60.81533813,75.33234362,14.18984962,0.230793417,NO,12.7,7,
2021,CP18-1921 POLY,Ho16-666,Poly18-4,NR,2,31,2,NA,,18,215,252.125,22.62857143,330,18.10645447,174.5997101,13.73606567,71.32722778,57.23060226,72.62049468,13.37944314,0.301708381,NO,12.6,7,
2021,HB 19-3031,Ho18-9248,HoCP14-802,NR,2,32,2,NA,,18,287,248.625,21.9,330,18.15009918,181.3598902,12.9168335,71.71820068,58.64175034,74.21666988,13.70647835,0.217758483,NO,16.9,,
2021,CP18-0651,HoCP16-685,HoL15-993,NR,2,33,2,NA,,18,140,228.5,23.95,190,18.46360016,191.0353943,12.16326218,71.91189575,61.04814529,75.83614076,14.24747912,0.214486139,NO,11.1,6,
2021,CP18-0966,Ho13-708,Ho15-930,NR,2,34,2,NA,,13,120,199,23.62,170,18.16465912,185.4674247,10.89998245,73.25407104,59.48118973,75.21347365,13.90171296,0.262859132,NO,7.1,5,
2021,CP18-0994,HoCP14-830,HoL15-501,NR,2,35,2,NA,,21,183,217.6,22.92222222,340,18.70415344,206.7912802,10.98365784,72.61871948,64.56169891,79.07767879,15.05003077,0.257822275,NO,16.6,,
2021,CP18-1042,Ho16-600,Ho12-630,NR,2,36,2,NA,,18,165,#DIV/0!,#DIV/0!,240,,,,,,,,,,,,
2021,CP18-0270,L14-282,HoCP09-804,NR,2,37,2,NA,,13,201,211.375,21.65,245,19.78778076,221.8976152,13.25066223,70.23921509,69.28934479,79.79959918,16.06731168,0.263640996,NO,15.55,,
2021,CP18-1786,Ho13-739,HoCP14-885,NR,2,38,2,NA,,22,287,216.2222222,21.1,420,20.16540375,235.5813639,11.99882355,70.77006836,72.64086914,81.94102094,16.81332899,0.226638073,NO,14.5,,
2021,CP18-1596,Ho15-972,Ho16-609,NR,2,39,2,NA,,26,341,229.4444444,19.23333333,320,20.16417999,228.7260226,13.00312347,70.01697388,71.26163483,80.39056645,16.49419303,0.203869814,NO,14.1,9,
2021,XL16-002,L07-057,L99-233,NR,2,40,2,NA,,19,181,186.3333333,17.47142857,230,17.41804504,181.4181909,12.5006691,72.77258911,57.54222107,76.15117941,13.49650941,0.230438519,NO,7.4,7,
2021,CP18-1394,Ho15-972,HoCP14-885,NR,2,41,2,NA,,30,271,216.8,20.67777778,410,19.80553894,226.039455,12.72660065,70.40563965,70.14826202,80.70935414,16.26507069,0.236970977,NO,,,
2021,CP18-1901 POLY,Ho07-613,Poly18-3,NR,2,42,2,NA,,25,347,215.7,20.28888889,480,19.53031616,218.4896105,12.66315765,70.74197388,68.1975708,79.67772722,15.83403606,0.258308611,NO,16.2,,
2021,CP18-0661,HoCP16-685,HoCP14-897,NR,2,43,2,NA,,17,123,182.8,19.92222222,220,18.48259125,198.897483,12.93288727,71.42960815,62.6440239,77.73153782,14.61859173,0.210990729,NO,10.55,9,
2021,CP18-0489,HoCP16-685,Ho12-630,NR,2,44,2,NA,,16,162,200.9,20.61111111,250,17.36175842,172.4019271,12.6990654,72.76917725,55.67009735,73.93220921,13.06089118,0.240686961,NO,15.05,,
2021,CP18-1417,Ho16-680,Ho07-613,NR,2,45,2,NA,,18,191,231.4444444,21.73333333,355,19.02224731,208.1225275,12.0425499,71.57099609,65.32404327,78.55260603,15.20434935,0.25840835,NO,14.1,,
2021,HB 17-3183,Ho16-9068,HoCP12-650,NR,2,46,2,NA,,22,355,222.6,22.38888889,540,19.05996094,207.1708531,12.52603989,70.92426758,65.19289398,78.22548774,15.17105226,0.200328771,NO,15.3,,
2021,HB 17-3208,HoCP14-902,Ho16-9061,NR,2,47,2,NA,,7,101,216.375,18.48333333,140,20.03574371,227.0877341,11.49519806,71.2218811,70.72666168,80.34918767,16.38069698,0.247107447,NO,6.85,6,
2021,CP18-1884,Ho13-739,HoCP14-885,NR,2,48,2,NA,,11,179,212.3333333,21.48888889,270,19.77166595,221.6169992,11.28697739,71.35924072,69.20742798,79.77650683,16.04958099,0.248306015,NO,12.8,,
2021,CP18-0283,Ho16-617,L12-201,SG,0,1,1,32,30,,291,148,17.7,190,19.00709686,216.6232374,11.51067123,71.23873901,66.99855042,80.63634664,15.59523953,0.262765716,NO,8.9,,
2021,CP18-0515,HoCP16-685,L12-201,SG,0,2,1,32,18,,112,150,18.06666667,50,18.90435028,211.3065959,12.31261826,70.74177856,65.77548218,79.63416323,15.31815978,0.257744207,NO,6.55,,
2021,CP18-0869,HoL15-501,HoCP96-540,SG,0,3,1,32,27,,116,113.6666667,20.66666667,60,18.08322601,184.4829999,9.759561157,73.56810913,59.161026,75.17481626,13.83227785,0.292700361,NO,6.65,,
2021,CP18-0194,L09-112,L12-201,SG,0,4,1,32,30,,269,162.3333333,21.9,180,18.43836975,197.6281369,11.53223495,72.11830444,62.32277679,77.5348753,14.54671837,0.267796878,NO,12.45,,
2021,CP18-0644,Ho13-739,HoL15-993,SG,0,5,1,32,28,,193,152,21.63333333,170,18.16645508,192.9984775,11.88102341,71.94780884,60.98235321,77.10339575,14.25243645,0.260421951,NO,9.8,,
2021,CP18-0991,Ho13-708,HoL15-501,SG,0,6,1,32,28,,182,139.3333333,24.16666667,135,20.18968201,235.9995664,11.37713165,70.38947144,72.76404572,81.97148203,16.83982928,0.277955897,NO,9.95,,
2021,CP18-1008,Ho15-963,HoCP15-506,SG,0,7,1,32,32,,278,155,18.53333333,145,20.1898407,232.5007021,11.10883865,70.56409302,72.0612793,81.17908736,16.67717459,0.233059024,NO,9.65,,
2021,CP18-0968,HoCP14-826,Ho15-930,SG,0,8,1,32,31,,203,181,24.16666667,310,20.00521698,221.8059587,11.98446655,70.0921875,69.61748505,79.22165323,16.1262202,0.299268853,NO,16.75,,
2021,CP18-1425,Ho16-601,Ho07-613,SG,0,9,1,32,31,,137,176,19.76666667,280,18.61044312,207.3560411,10.72919006,72.39174194,64.52841187,79.47077699,15.04906754,0.25759475,NO,12.25,,
2021,CP18-0397,HoCP14-823,HoCP04-838,SG,0,10,1,32,25,,250,175,20.4,190,19.67575378,222.5907541,12.12377014,70.27004395,69.25006104,80.25237749,16.06699672,0.232786529,NO,11.45,,
2021,CP18-1039,HoCP14-885,Ho12-630,SG,0,11,1,32,25,,239,169,26.23333333,210,19.68828125,234.2069785,10.6888031,71.21010132,71.59828949,82.91581916,16.61080266,0.167049086,NO,10.4,,
2021,CP18-1395,Ho15-985,HoCP14-885,SG,0,12,1,32,30,,216,156,23.46666667,165,19.99211426,233.4708954,11.56233749,70.4230896,71.93812561,81.92135704,16.66484511,0.229573573,NO,11.8,,
2021,CP18-1612,HoCP15-996,Ho11-573,SG,0,13,1,32,30,,216,155.6666667,21.46666667,210,18.07058716,192.4115172,11.48441696,72.23276367,60.71852112,77.21252876,14.19729017,0.190444629,NO,13.6,,
2021,CP18-0517,Ho15-964,L12-201,SG,0,14,1,32,31,,243,163.3333333,19.43333333,165,18.40588837,210.5749522,11.69709396,71.79990234,64.85155487,80.83588981,15.13932197,0.244271292,NO,9.8,,
2021,CP18-1387,Ho12-615,HoCP14-885,SG,0,15,1,32,32,,307,152,20.26666667,230,19.51890411,223.9397821,10.48616714,71.67486572,69.27100372,80.98368102,16.08415917,0.26777793,NO,8.15,,
2021,CP18-1041,Ho13-708,Ho12-630,SG,0,16,1,32,27,,198,158,22.56666667,175,20.04643097,227.5075893,10.90932846,70.90479126,70.82807922,80.41728824,16.40332559,0.4545617,NO,9.65,,
2021,CP18-1576,HoCP14-826,HoCP14-885,SG,0,17,1,32,31,,199,156.6666667,25.8,290,20.08023682,233.0138274,11.73115997,70.39967651,71.98801422,81.58312193,16.66919278,0.301557438,NO,13.5,,
2021,CP18-1015,Ho14-809,Ho11-512,SG,0,18,1,32,27,,158,101.6666667,23.86666667,100,19.61020203,224.0817771,12.7678978,69.84232788,69.44458771,80.77266966,16.11728641,0.280865876,NO,11.5,,
2021,CP18-0372,L14-282,L12-201,SG,0,19,1,32,29,,294,177.3333333,21.6,295,19.66095581,221.3251997,9.940900421,71.90369263,68.97290039,79.99712352,16.00384796,0.351128462,NO,10.65,,
2021,CP18-1342,Ho13-739,HoL15-508,SG,0,20,1,32,24,,191,161,19.53333333,170,19.37096558,217.0112114,12.2858551,70.60204468,67.64956665,79.74951507,15.71899366,0.288796218,NO,9.1,,
2021,CP18-1618,HoCP14-897,HoCP14-830,SG,0,21,1,32,31,,264,179.6666667,19.86666667,195,19.10296173,217.2626783,11.16576538,71.61415405,67.27718353,80.52794469,15.65282532,0.241398799,NO,8.2,,
2021,CP18-1330,HoCP15-996,HoCP14-885,SG,0,22,1,32,28,,242,162.6666667,21.9,185,19.20148773,206.6284712,10.29320221,72.02947388,65.30600739,77.73027576,15.186948,0.208665554,NO,11.2,,
2021,CP18-1176,Ho13-739,Ho13-708,SG,0,23,1,32,22,,58,100.6666667,18.46666667,45,19.50731201,230.8098639,10.9997345,71.29658203,70.62837982,82.62430352,16.40025725,0.707346347,YES,6.2,,
2021,CP18-0198,L13-257,L12-201,SG,0,24,1,32,26,,194,112.6666667,17.76666667,140,17.97601624,188.3165166,10.59004822,72.98182373,59.75959396,76.42746428,13.97939321,0.194282651,NO,7.55,,
2021,CP18-1324,Ho13-739,Ho11-573,SG,0,25,1,32,22,,155,152.6666667,19.93333333,110,18.28140717,197.4696882,10.31135635,73.09592285,62.04904938,77.915828,14.4937488,0.547521873,NO,7.5,,
2021,CP18-1182,HoCP14-830,Ho13-708,SG,0,26,1,32,32,,260,136.6666667,24.93333333,280,20.48022003,233.4448545,11.7588829,69.9463501,72.71945953,80.64359485,16.80544109,0.312682629,NO,10.6,,
2021,CP18-1043,HoCP14-826,Ho12-630,SG,0,27,1,32,32,,254,148,24.76666667,250,20.75772095,237.6243654,11.27759094,69.97244873,74.01078796,80.86736549,17.08041359,0.2663914,NO,13.45,,
2021,XL16-326,HOCP01-517,HOCP96-540,SG,0,28,1,0,,,,,,0,,,,,,,,,,,,
2021,XL17-211,CP83-644,HO11-532,SG,0,29,1,32,30,,100,142.6666667,24.63333333,85,18.07806702,202.9083496,10.868573,72.80056763,62.81761169,79.84592183,14.68757677,0.192352276,NO,12,,
2021,XL17-226,LCP81-010,HO13-705,SG,0,30,1,32,32,,263,166.3333333,21.4,245,17.93975677,191.2059363,11.80836487,72.09916382,60.27848816,77.2602856,14.10321992,0.209870982,NO,11.55,,
2021,CP18-1921 POLY,Ho16-666,Poly18-4,SG,0,31,1,32,31,,269,178,21.43333333,255,19.76442108,231.2496409,11.7743576,70.49401855,71.12734222,82.02258242,16.49540394,0.219659862,NO,12.35,,
2021,HB 19-3031,Ho18-9248,HoCP14-802,SG,0,32,1,32,30,,325,176.3333333,18.43333333,260,19.25154114,228.6021871,11.38219986,70.96306763,69.7793808,82.81862511,16.22329019,0.406135568,NO,10.05,,
2021,CP18-0651,HoCP16-685,HoL15-993,SG,0,33,1,32,28,,211,182.3333333,22.43333333,165,18.49161377,204.0933753,12.78782196,70.77154541,63.69339371,78.99165268,14.86282734,0.200037757,NO,10.75,,
2021,CP18-0966,Ho13-708,Ho15-930,SG,0,34,1,32,26,,149,131.6666667,21,165,19.81280823,224.7608662,12.04329453,70.24259033,69.90343475,80.39529924,16.20772691,0.255067967,NO,8.05,,
2021,CP18-0994,HoCP14-830,HoL15-501,SG,0,35,1,32,25,,225,168,21.16666667,220,20.04677582,227.2035569,11.3576355,70.87098389,70.76758575,80.34708658,16.38928796,0.295772422,NO,11.55,,
2021,CP18-1042,Ho16-600,Ho12-630,SG,0,36,1,32,30,,210,145,20.56666667,270,20.06999512,237.1101802,11.72529297,70.09538574,72.79413605,82.54293787,16.85670193,0.222382058,NO,10.15,,
2021,CP18-0270,L14-282,HoCP09-804,SG,0,37,1,32,30,,249,134.6666667,24.76666667,225,19.81743774,222.1450454,12.16650314,70.08814087,69.38618469,79.77996558,16.08743353,0.272412304,NO,12.2,,
2021,CP18-1786,Ho13-739,HoCP14-885,SG,0,38,1,29,28,,293,168.3333333,19,245,19.80051575,234.6836295,13.00258789,69.50540771,71.87379456,82.71768365,16.66557434,0.241704051,NO,11.3,,
2021,CP18-1596,Ho15-972,Ho16-609,SG,0,39,1,32,30,,263,171.6666667,22.23333333,260,18.37602539,199.4899022,11.66003189,71.93532104,62.597332,78.16406936,14.61517978,0.169760733,NO,12.05,,
2021,XL16-002,L07-057,L99-233,SG,0,40,1,32,24,,219,160.6666667,17.43333333,160,19.47931519,219.8152423,12.62051697,69.85189209,68.38225555,80.12258925,15.88086225,0.17617101,NO,7.55,,
2021,CP18-1394,Ho15-972,HoCP14-885,SG,0,41,1,31,29,,247,149.6666667,19.1,270,19.57503052,219.50632,11.58934937,70.72844238,68.47207642,79.79830548,15.89430474,0.248421282,NO,10.65,,
2021,CP18-1901 POLY,Ho07-613,Poly18-3,SG,0,42,1,32,30,,252,172.6666667,19.7,230,18.12301788,186.4410999,12.16901016,71.71417847,59.61126328,75.56621527,13.93489204,0.248095559,NO,10.75,,
2021,CP18-0661,HoCP16-685,HoCP14-897,SG,0,43,1,32,26,,135,153.3333333,18.73333333,115,18.57395172,204.4652395,11.51234665,71.66708374,63.89532471,78.85955012,14.90404063,0.251315894,NO,7.1,,
2021,CP18-0489,HoCP16-685,Ho12-630,SG,0,44,1,32,27,,202,170.3333333,21.96666667,205,19.58854218,229.3886403,11.56278,70.63969116,70.47330475,82.06850411,16.35776828,0.264803405,NO,11.4,,
2021,CP18-1417,Ho16-680,Ho07-613,SG,0,45,1,32,32,,255,169.6666667,20.16666667,260,20.37141266,240.3811236,11.30942459,70.14226074,73.93867493,82.47786913,17.09637348,0.354493328,NO,10.55,,
2021,HB 17-3183,Ho16-9068,HoCP12-650,SG,0,46,1,32,32,,288,165,16.7,180,19.88528748,236.9360686,10.92852631,70.71519165,72.46178436,83.00442625,16.79494339,0.441400289,NO,6.25,,
2021,HB 17-3208,HoCP14-902,Ho16-9061,SG,0,47,1,0,,,,,,0,,,,,,,,,,,,
2021,CP18-1884,Ho13-739,HoCP14-885,SG,0,48,1,31,30,,268,156,21.36666667,155,19.1203186,209.6906945,10.87471313,71.79776001,65.79101563,78.67095784,15.30576288,0.250982327,NO,13.25,,
2021,CP18-1611,HoCP14-831,Ho11-573,SG,0,49,1,0,,,,,,0,,,,,,,,,,,,
2021,CP18-0283,Ho16-617,L12-201,SG,0,1,2,32,16,,142,130.6666667,20.26666667,115,17.72366943,191.186669,11.04398804,73.17606812,59.9445076,77.8491688,14.03954521,0.171208639,NO,6.65,,
2021,CP18-0515,HoCP16-685,L12-201,SG,0,2,2,32,26,,199,175,17.8,170,18.57507935,205.4038315,11.71759415,71.81867065,64.08419037,79.08741709,14.94801373,0.242654552,NO,9.1,,
2021,CP18-0869,HoL15-501,HoCP96-540,SG,0,3,2,32,24,,207,138,19.63333333,150,19.62808075,220.809058,10.67632751,71.45631714,68.81725311,79.96311539,15.97029581,0.248385068,NO,8.4,,
2021,CP18-0194,L09-112,L12-201,SG,0,4,2,32,30,,202,156,23.4,265,19.99156494,247.6283854,11.37574844,70.49411621,74.7791214,85.15918202,17.32302339,0.229343827,NO,11.3,,
2021,CP18-0644,Ho13-739,HoL15-993,SG,0,5,2,32,22,,145,141.6666667,19.8,170,19.22064209,214.4501349,12.35896301,70.72731323,66.90018463,79.54099077,15.55622824,0.263467506,NO,6.75,,
2021,CP18-0991,Ho13-708,HoL15-501,SG,0,6,2,32,28,,196,132.3333333,24.06666667,105,20.53524017,236.422752,11.3087059,70.20047607,73.40776825,81.16674139,16.95990111,0.275754962,NO,7.4,,
2021,CP18-1008,Ho15-963,HoCP15-506,SG,0,7,2,32,29,,201,150.3333333,22.53333333,160,19.44119568,213.7975257,11.00681915,71.72756348,67.11717224,78.80913179,15.58995756,0.261495778,NO,9.55,,
2021,CP18-0968,HoCP14-826,Ho15-930,SG,0,8,2,32,28,,220,134,22.7,180,20.78724823,242.7412483,11.6911499,69.68132324,75.08995819,81.91798453,17.32693233,0.284167413,NO,11.25,,
2021,CP18-1425,Ho16-601,Ho07-613,SG,0,9,2,32,20,,139,155,20.3,150,19.05190735,216.3014629,11.43526077,71.46447144,67.00473785,80.43665885,15.59329525,0.233570936,NO,8.45,,
2021,CP18-0397,HoCP14-823,HoCP04-838,SG,0,10,2,32,20,,167,141.3333333,20.2,155,20.20756531,248.6284333,11.43493347,70.32166748,75.33061981,84.78026838,17.43228014,0.249584962,NO,7.15,,
2021,CP18-1039,HoCP14-885,Ho12-630,SG,0,11,2,32,18,,179,150.3333333,24.63333333,195,18.77467346,212.4538001,12.09038925,71.16383057,65.80153656,80.26623251,15.3338316,0.206180984,NO,11.75,,
2021,CP18-1395,Ho15-985,HoCP14-885,SG,0,12,2,32,19,,149,168.3333333,21.96666667,155,19.74034424,237.9324957,11.12406693,71.06990356,72.42863464,83.63492076,16.79916865,0.308462506,NO,11.4,,
2021,CP18-1612,HoCP15-996,Ho11-573,SG,0,13,2,32,23,,158,157.3333333,20.36666667,155,18.41164856,199.8376362,12.21977844,71.79202881,62.72164917,78.15439136,14.64169919,0.270696272,NO,11.7,,
2021,CP18-0517,Ho15-964,L12-201,SG,0,14,2,32,21,,157,144.6666667,17.93333333,140,20.27945709,237.8573606,13.3052948,68.85578003,73.28238678,82.15365694,16.95230052,0.286291087,NO,9.2,,
2021,CP18-1387,Ho12-615,HoCP14-885,SG,0,15,2,32,29,,245,151.3333333,22,210,19.53888397,230.5284026,11.87774277,70.36080933,70.62238312,82.47109894,16.39634146,0.320492887,NO,7.8,,
2021,CP18-1041,Ho13-708,Ho12-630,SG,0,16,2,32,26,,249,177.6666667,22.16666667,250,19.24975281,220.0481142,11.49973679,71.16547241,68.06565857,80.7928769,15.82499743,0.231165633,NO,9.85,,
2021,CP18-1576,HoCP14-826,HoCP14-885,SG,0,17,2,32,24,,179,129,23.26666667,300,19.55212097,217.9874451,11.57244263,70.83876343,68.13152313,79.50333768,15.8170197,0.235511859,NO,13.55,,
2021,CP18-1015,Ho14-809,Ho11-512,SG,0,18,2,32,26,,313,159.6666667,23.83333333,155,21.11128845,244.6578848,11.54989395,69.57398682,76.00640869,81.51376259,17.51019967,0.314244244,NO,11.05,,
2021,CP18-0372,L14-282,L12-201,SG,0,19,2,32,26,,206,174.6666667,18.3,255,19.1243515,225.9285855,11.54834976,71.34813232,69.04306793,82.54064204,16.0620132,0.293320805,NO,8.3,,
2021,CP18-1342,Ho13-739,HoL15-508,SG,0,20,2,32,20,,,152.3333333,20.96666667,145,19.0540802,226.1035849,11.48887558,71.33001099,68.96679688,82.78172395,16.04973528,0.188947758,NO,9.95,,
2021,CP18-1618,HoCP14-897,HoCP14-830,SG,0,21,2,32,22,,263,165.3333333,19.43333333,305,20.46790924,246.3011238,11.80120773,69.98486328,75.28630066,83.54543335,17.39969426,0.236752067,NO,11.1,,
2021,CP18-1330,HoCP15-996,HoCP14-885,SG,0,22,2,32,31,,228,169.3333333,26.46666667,350,19.39405365,218.6948304,10.96125641,71.5621582,68.02301025,80.08529358,15.80399134,0.208878142,NO,18.65,,
2021,CP18-1176,Ho13-739,Ho13-708,SG,0,23,2,32,29,,201,158.3333333,19.9,195,19.08327026,219.360093,12.17058563,70.82837524,67.66533661,81.08386025,15.7446364,0.187033592,NO,11,,
2021,CP18-0198,L13-257,L12-201,SG,0,24,2,32,24,,217,144,21.63333333,260,18.01655731,199.1654246,10.84953003,72.69523315,61.97854614,79.07162646,14.4956568,0.281608751,NO,10.35,,
